Invoice_ID,Invoice_Date,City,Store_Format,Category,Brand,Channel,Payment_Mode,Units,Cost_Price,Selling_Price,Revenue,Cost,Margin,Margin_%,Stock_On_Hand,Reorder_Level,Lead_Time_Days,Customer_Age,Customer_Gender,Loyalty_Flag
41017084,2024-04-16 20:44:00,Delhi,Express,Grocery,Britannia,Omnichannel,UPI,3,190.28848246599614,229.74868604742562,689.2460581422769,570.8654473979884,118.38061074428845,0.17175377261258395,316,31,6,35.0,F,0
76280406,2024-08-06 07:57:00,Chennai,Express,Home Care,Britannia,Omnichannel,Cash,1,29.04560496457414,34.07600614573263,34.07600614573263,29.04560496457414,5.0304011811584886,0.14762296847949274,99,74,9,51.0,F,1
68724860,2024-08-19 01:51:00,Kolkata,Super,Dairy,Nestle,Offline,UPI,4,94.72283366894825,104.68989292899218,418.7595717159687,378.891334675793,39.8682370401757,0.09520555405290426,141,65,8,30.0,M,0
59190562,2024-11-23 19:32:00,Mumbai,Super,Fruits,Nestle,Online,UPI,5,187.7398941773707,199.62096457490375,998.1048228745187,938.6994708868535,59.4053519876652,0.05951814942300265,163,75,4,42.0,F,0
56378131,2024-08-13 11:46:00,Pune,Express,Grocery,Nestle,Online,Card,3,40.209966754638494,44.06386677180123,132.1916003154037,120.62990026391549,11.561700051488202,0.08746168458436439,421,74,4,56.0,nan,0
90816228,2024-12-29 04:17:00,Kolkata,Express,Grocery,Britannia,Offline,UPI,5,164.69457574842954,179.88632012441727,899.4316006220863,823.4728787421477,75.9587218799386,0.08445191588487909,263,21,5,,F,0
92062365,2024-10-28 16:49:00,Ahmedabad,Super,Home Care,HUL,Omnichannel,Card,5,172.27618929794767,192.69022834247144,963.4511417123572,861.3809464897383,102.07019522261885,0.10594226401684247,390,49,4,62.0,F,0
91035763,2024-01-29 17:47:00,Ahmedabad,Express,Dairy,Amul,Offline,Cash,1,38.32927175656647,46.143003495987756,46.143003495987756,38.32927175656647,7.813731739421286,0.1693373024601814,482,37,14,62.0,F,1
37499655,2024-05-23 03:25:00,Bengaluru,Express,Fruits,ITC,Offline,Card,5,99.65252949375865,121.27977401277656,606.3988700638828,498.26264746879326,108.13622259508952,0.17832523761744082,195,48,3,21.0,F,0
41636320,2024-05-20 09:50:00,Mumbai,Express,Snacks,Parle,Offline,Card,5,195.56030381320159,222.26222676062795,1111.3111338031397,977.8015190660079,133.50961473713176,0.12013702614517491,104,32,3,51.0,M,0
18039392,2024-01-02 02:27:00,Kolkata,Super,Fruits,Britannia,Online,UPI,3,68.99615488821442,87.9172515984445,263.75175479533345,206.98846466464326,56.763290130690194,0.2152148340197299,497,32,14,,F,0
82477289,2024-03-06 22:59:00,Kolkata,Express,Beverages,Britannia,Online,Card,1,111.66563134604563,141.91946692983302,141.91946692983302,111.66563134604563,30.253835583787392,0.2131760796335665,297,62,13,18.0,M,0
71877460,2024-10-05 04:46:00,Pune,Express,Dairy,Britannia,Online,Wallet,3,119.16356378142726,161.45818297519665,484.3745489255899,357.4906913442818,126.88385758130812,0.261954014435222,151,25,12,18.0,M,1
76283797,2024-05-08 12:34:00,Pune,Super,Dairy,HUL,Online,UPI,5,34.23326220519159,48.288108862287324,241.4405443114366,171.16631102595795,70.27423328547866,0.2910622716076684,380,50,6,,nan,1
28616036,2024-02-23 23:25:00,Mumbai,Super,Dairy,Tata,Offline,Wallet,1,35.82806834745717,47.7112983589117,47.7112983589117,35.82806834745717,11.883230011454529,0.2490653245707562,375,30,12,,F,1
36516305,2024-04-14 22:16:00,Mumbai,Hyper,Dairy,Nestle,Online,Cash,2,57.01679195215163,77.61145631941218,155.22291263882437,114.03358390430326,41.18932873452111,0.2653559840766629,369,74,10,,M,0
45726860,2024-04-10 06:24:00,Chennai,Super,Fruits,Tata,Offline,Card,4,155.55327854931232,169.5297570384212,678.1190281536848,622.2131141972493,55.905913956435484,0.0824426267887668,412,27,5,39.0,F,0
78287493,2024-03-04 16:56:00,Delhi,Express,Vegetables,ITC,Online,Card,2,85.80436087437863,98.54791146288552,197.09582292577105,171.60872174875726,25.487101177013784,0.12931324874709582,263,66,9,61.0,F,0
47390591,2024-02-06 22:26:00,Chennai,Super,Snacks,Nestle,Omnichannel,UPI,3,99.42755798113978,114.76782250394815,344.3034675118445,298.28267394341935,46.02079356842512,0.13366346235488305,328,31,7,32.0,M,0
97083776,2024-10-05 21:19:00,Delhi,Super,Grocery,PepsiCo,Offline,UPI,2,44.50413540822686,52.91096513812757,105.82193027625515,89.00827081645372,16.81365945980143,0.15888634251811753,330,72,8,18.0,F,1
64951704,2024-10-27 22:50:00,Delhi,Hyper,Snacks,Tata,Offline,Cash,2,113.48521663918638,141.36388745030393,282.72777490060787,226.97043327837275,55.75734162223512,0.19721211204607134,297,33,11,,M,0
43062827,2024-06-30 03:29:00,Kolkata,Hyper,Beverages,Parle,Online,Card,1,161.92952322404344,203.65810529224547,203.65810529224547,161.92952322404344,41.72858206820203,0.20489526801951888,130,76,12,54.0,nan,0
96640343,2024-08-12 15:28:00,Kolkata,Super,Personal Care,ITC,Online,UPI,2,145.44369354548968,184.17890507843256,368.3578101568651,290.88738709097936,77.47042306588577,0.21031296454090384,352,61,6,50.0,M,1
58824259,2024-12-01 12:36:00,Hyderabad,Super,Fruits,HUL,Offline,Card,4,29.801305145466305,35.393575646265866,141.57430258506346,119.20522058186522,22.369082003198244,0.15800241706829538,381,49,8,53.0,M,0
37504755,2024-11-03 13:44:00,Ahmedabad,Express,Beverages,HUL,Omnichannel,UPI,1,179.27222966284586,208.39219156528077,208.39219156528077,179.27222966284586,29.11996190243491,0.1397363388892276,496,74,5,61.0,F,0
45202877,2024-01-12 21:30:00,Pune,Super,Home Care,ITC,Omnichannel,UPI,3,45.61982550608571,56.33937909058091,169.01813727174275,136.85947651825714,32.158660753485606,0.19026751372713208,349,40,13,21.0,F,1
77836646,2024-12-13 19:54:00,Pune,Hyper,Beverages,Amul,Offline,Cash,3,108.50450057538937,142.25276214831712,426.75828644495135,325.5135017261681,101.24478471878325,0.23724152039832289,412,26,7,,M,0
17625541,2024-01-25 10:43:00,Mumbai,Hyper,Personal Care,Britannia,Online,Wallet,2,16.169857464306887,18.137807261458672,36.275614522917344,32.33971492861377,3.935899594303571,0.10849987370488354,366,25,11,57.0,M,0
80070591,2024-01-10 16:46:00,Kolkata,Express,Personal Care,Tata,Omnichannel,UPI,1,98.5038207260057,141.31720662560474,141.31720662560474,98.5038207260057,42.81338589959904,0.3029594691397038,155,44,7,,M,0
19847294,2024-05-27 04:40:00,Bengaluru,Express,Snacks,ITC,Omnichannel,Cash,1,184.8078927548358,208.03943288490072,208.03943288490072,184.8078927548358,23.23154013006493,0.11166892645260161,400,21,3,,F,1
72654731,2024-09-29 05:41:00,Pune,Super,Beverages,Amul,Offline,Wallet,5,79.07825411308514,91.67693414500674,458.3846707250337,395.39127056542566,62.99340015960803,0.1374247530135998,198,66,3,,F,1
74872552,2024-01-30 07:13:00,Ahmedabad,Super,Personal Care,Tata,Omnichannel,Wallet,3,100.86725037244543,118.70031463562455,356.1009439068737,302.6017511173363,53.4991927895374,0.15023603195932086,100,61,6,46.0,M,0
62944644,2024-04-16 22:35:00,Bengaluru,Super,Home Care,PepsiCo,Offline,Wallet,5,25.72353123066515,37.161476796592844,185.8073839829642,128.61765615332575,57.18972782963846,0.3077903934909385,346,77,5,,M,0
26645227,2024-04-05 21:30:00,Ahmedabad,Express,Beverages,PepsiCo,Omnichannel,Wallet,5,165.64476744648206,210.36326759293442,1051.8163379646721,828.2238372324103,223.59250073226178,0.21257751250082949,322,34,13,64.0,M,0
61454841,2024-05-25 01:04:00,Delhi,Express,Beverages,Nestle,Omnichannel,Card,5,81.05527276341058,92.82958545210798,464.14792726053986,405.2763638170529,58.871563443486934,0.12683793244742983,377,48,14,,M,1
84663569,2024-12-25 21:38:00,Mumbai,Express,Vegetables,Parle,Offline,Wallet,4,129.84717581615985,141.3262394626877,565.3049578507508,519.3887032646394,45.91625458611145,0.08122386677923678,313,22,8,23.0,F,0
35384709,2024-04-30 23:11:00,Bengaluru,Express,Home Care,HUL,Offline,Card,3,27.104021462886088,31.272372990535608,93.81711897160682,81.31206438865826,12.50505458294856,0.13329182051234315,306,26,12,53.0,M,0
92760372,2024-03-17 06:29:00,Ahmedabad,Express,Beverages,PepsiCo,Offline,UPI,5,165.737335261824,213.13269747760603,1065.6634873880303,828.68667630912,236.97681107891026,0.2223748996596916,320,44,4,,M,0
22352516,2024-02-14 15:28:00,Delhi,Express,Dairy,PepsiCo,Online,UPI,2,80.61835311784563,94.56011349403465,189.1202269880693,161.23670623569126,27.883520752378047,0.1474380672890007,66,44,10,,F,0
90355864,2024-03-13 07:30:00,Bengaluru,Hyper,Beverages,Tata,Omnichannel,Wallet,1,112.02999906966237,161.82339705452273,161.82339705452273,112.02999906966237,49.79339798486036,0.3077020930915423,262,31,14,37.0,F,0
40065404,2024-02-18 14:17:00,Kolkata,Super,Home Care,Amul,Online,Wallet,3,165.92416583263625,198.43398658213042,595.3019597463913,497.7724974979087,97.52946224848256,0.16383191866197075,155,24,4,37.0,F,0
73016173,2024-07-28 09:06:00,Chennai,Super,Dairy,Britannia,Online,UPI,5,24.650789285354225,33.48468643512832,167.42343217564158,123.25394642677112,44.16948574887046,0.2638190196849678,340,48,8,21.0,nan,1
30663091,2024-06-02 11:38:00,Ahmedabad,Express,Fruits,Britannia,Offline,Cash,5,110.13506246793398,129.07486741796384,645.3743370898192,550.6753123396699,94.6990247501493,0.1467350331548273,80,50,7,,F,0
65813626,2024-06-30 18:28:00,Hyderabad,Super,Beverages,Amul,Online,UPI,5,101.92187810081971,129.15630042282737,645.7815021141369,509.60939050409854,136.17211161003831,0.21086406340881989,174,54,9,19.0,M,0
68736171,2024-10-30 17:37:00,Pune,Super,Vegetables,ITC,Online,UPI,3,63.461079824348616,83.86338558560728,251.59015675682184,190.38323947304585,61.206917283775994,0.24328025417519192,63,43,8,40.0,M,1
54142254,2024-07-30 20:38:00,Pune,Hyper,Vegetables,Nestle,Online,UPI,5,116.21755500343006,147.8234358479685,739.1171792398426,581.0877750171503,158.02940422269228,0.21380832249795664,345,68,12,64.0,F,0
86782374,2024-02-26 15:17:00,Hyderabad,Super,Personal Care,ITC,Online,Card,2,195.13852745139513,251.6945598730885,503.389119746177,390.27705490279027,113.11206484338675,0.22470105214117667,80,20,4,55.0,F,0
91745342,2024-05-17 12:12:00,Hyderabad,Super,Personal Care,Amul,Online,Wallet,5,94.44932900584256,109.01783409922812,545.0891704961406,472.2466450292128,72.84252546692778,0.1336341454016165,412,35,7,18.0,M,0
24282360,2024-04-24 02:12:00,Bengaluru,Express,Vegetables,ITC,Offline,UPI,1,135.16036950975644,159.92950952581603,159.92950952581603,135.16036950975644,24.769140016059595,0.1548753578342046,467,74,13,,O,1
83455731,2024-10-28 18:27:00,Delhi,Super,Snacks,PepsiCo,Online,Wallet,1,122.94002594137774,164.035450110839,164.035450110839,122.94002594137774,41.09542416946127,0.2505277008213348,490,78,14,55.0,F,1
69352148,2024-04-22 01:31:00,Delhi,Super,Dairy,HUL,Online,Card,4,192.7713528218797,268.2841625548106,1073.1366502192425,771.0854112875188,302.0512389317237,0.28146577499707465,209,31,9,51.0,M,1
57153609,2024-02-20 13:58:00,Chennai,Express,Vegetables,Britannia,Omnichannel,UPI,4,42.08590876802755,47.62836864828991,190.51347459315963,168.3436350721102,22.169839521049425,0.11636887925325483,495,74,3,,F,0
20968332,2024-09-25 15:25:00,Hyderabad,Super,Snacks,PepsiCo,Online,Card,2,128.38456527568468,182.00503254526026,364.0100650905205,256.76913055136936,107.24093453915117,0.29460980567249684,349,50,14,25.0,F,0
64493712,2024-06-05 08:43:00,Hyderabad,Super,Vegetables,Nestle,Omnichannel,Wallet,3,96.53461760841782,128.68646711999185,386.05940135997554,289.60385282525345,96.45554853472208,0.24984639201878545,349,64,12,,F,0
44208809,2024-02-04 23:45:00,Delhi,Hyper,Dairy,Parle,Omnichannel,UPI,1,91.98644432923746,99.63911816143252,99.63911816143252,91.98644432923746,7.652673832195063,0.07680390968330746,262,48,13,23.0,F,0
13407972,2024-09-08 18:19:00,Hyderabad,Hyper,Grocery,Parle,Offline,Card,1,160.27926070640066,229.66382794011622,229.66382794011622,160.27926070640066,69.38456723371556,0.3021136060303204,477,44,10,50.0,F,1
18040255,2024-03-17 20:05:00,Chennai,Express,Vegetables,PepsiCo,Online,Cash,3,15.501042669647523,19.455980600205205,58.36794180061561,46.50312800894257,11.864813791673043,0.20327620652109243,131,68,3,,M,1
36958844,2024-11-12 21:45:00,Delhi,Hyper,Home Care,Parle,Offline,Cash,5,166.73702274039823,195.01362437518978,975.0681218759489,833.6851137019912,141.3830081739577,0.1449980827000566,229,40,3,,M,0
25781337,2024-10-30 20:21:00,Pune,Express,Fruits,Britannia,Omnichannel,Wallet,4,75.83088200940638,105.85241439915983,423.4096575966393,303.3235280376255,120.08612955901378,0.2836168882888677,489,76,14,,F,0
87271749,2024-05-14 21:27:00,Ahmedabad,Express,Fruits,PepsiCo,Offline,UPI,4,142.68000509102046,206.46870570763554,825.8748228305421,570.7200203640818,255.1548024664603,0.30895093955275404,404,23,14,,O,0
35797735,2024-07-21 19:01:00,Ahmedabad,Express,Vegetables,HUL,Offline,UPI,1,35.106774955110126,49.64726967882253,49.64726967882253,35.106774955110126,14.540494723712406,0.2928760195228778,461,23,4,,F,1
47776555,2024-07-26 05:27:00,Delhi,Super,Dairy,Amul,Omnichannel,Wallet,5,178.8481966594834,205.83952936271038,1029.197646813552,894.240983297417,134.956663516135,0.13112803350645783,228,20,9,34.0,nan,0
76877831,2024-08-26 12:01:00,Kolkata,Express,Grocery,Amul,Offline,Cash,1,164.31856813688037,226.96373963717346,226.96373963717346,164.31856813688037,62.64517150029309,0.2760140082307345,166,73,4,24.0,M,1
19773947,2024-01-26 05:40:00,Bengaluru,Super,Vegetables,Parle,Offline,Cash,5,17.555529105176948,20.794638867797353,103.97319433898676,87.77764552588474,16.19554881310202,0.15576657922328724,250,29,11,20.0,M,0
41960494,2024-04-28 13:40:00,Mumbai,Hyper,Dairy,Parle,Omnichannel,Cash,1,67.32376631517084,80.85292185210353,80.85292185210353,67.32376631517084,13.529155536932691,0.16733044677940362,57,66,3,31.0,F,0
27905474,2024-03-03 03:59:00,Chennai,Super,Snacks,Amul,Offline,Cash,3,75.01622622865752,81.62544218737675,244.87632656213026,225.04867868597256,19.827647876157698,0.08097004783811557,179,31,7,,F,0
56595614,2024-09-11 14:04:00,Ahmedabad,Express,Personal Care,ITC,Omnichannel,Card,1,84.83045713257864,94.54292505258415,94.54292505258415,84.83045713257864,9.712467920005508,0.10273077456196217,369,28,4,32.0,M,0
85928017,2024-01-26 05:39:00,Mumbai,Super,Vegetables,Britannia,Online,UPI,4,149.53875257978638,208.31828140395334,833.2731256158133,598.1550103191455,235.11811529666784,0.28216212436097543,181,63,14,46.0,M,0
59120569,2024-07-07 16:34:00,Chennai,Express,Home Care,ITC,Omnichannel,Wallet,2,109.42030250598215,146.75045824553922,293.50091649107844,218.8406050119643,74.66031147911414,0.25437846113636786,436,61,11,,M,0
46914374,2024-09-22 16:14:00,Bengaluru,Hyper,Grocery,HUL,Omnichannel,Card,5,193.32549605602435,251.23283936077692,1256.1641968038846,966.6274802801217,289.53671652376283,0.23049273117355534,95,37,8,56.0,F,0
17745775,2024-12-12 03:48:00,Hyderabad,Super,Personal Care,Amul,Omnichannel,Card,2,115.91955555577104,127.0296911093945,254.059382218789,231.83911111154208,22.22027110724693,0.08746093497193282,57,24,6,43.0,M,1
94238135,2024-04-15 03:24:00,Delhi,Express,Fruits,Tata,Offline,Wallet,1,98.96691773856172,117.34228751409542,117.34228751409542,98.96691773856172,18.3753697755337,0.15659631463487883,52,48,9,63.0,M,0
51720626,2024-01-03 21:50:00,Ahmedabad,Express,Beverages,ITC,Omnichannel,Card,3,86.8018150344439,123.43169828850743,370.2950948655223,260.4054451033317,109.88964976219057,0.29676236948830903,158,45,11,,O,0
60510237,2024-09-21 04:01:00,Delhi,Express,Personal Care,HUL,Online,UPI,1,36.7372794249068,53.01360483872674,53.01360483872674,36.7372794249068,16.27632541381994,0.3070216685572378,180,79,14,62.0,M,0
55172395,2024-01-01 13:32:00,Mumbai,Hyper,Beverages,ITC,Omnichannel,Wallet,5,135.8132369712625,148.87717049885998,744.3858524942999,679.0661848563126,65.31966763798732,0.08774974352227832,79,31,12,,M,1
55637199,2024-01-25 05:39:00,Bengaluru,Express,Personal Care,HUL,Omnichannel,Cash,2,139.5283420146167,170.21803701155508,340.43607402311017,279.0566840292334,61.37938999387677,0.18029637478932414,107,71,10,51.0,M,0
19045162,2024-12-27 12:44:00,Pune,Hyper,Home Care,ITC,Offline,Cash,2,111.1988747304841,121.38937607556578,242.77875215113156,222.3977494609682,20.381002690163342,0.08394887324190553,365,64,6,40.0,M,0
51055867,2024-11-10 19:55:00,Pune,Hyper,Personal Care,ITC,Offline,UPI,2,70.16805076891922,98.46519472722346,196.93038945444692,140.33610153783843,56.594287916608494,0.28738219669087506,318,45,7,,nan,0
47816915,2024-09-15 06:03:00,Ahmedabad,Hyper,Vegetables,Britannia,Omnichannel,Card,3,57.84201365433114,81.12308666460339,243.36925999381018,173.52604096299342,69.84321903081675,0.28698455603058964,189,56,11,,M,0
79611063,2024-10-31 23:15:00,Hyderabad,Super,Grocery,HUL,Omnichannel,Cash,1,96.50012572143505,117.77529686286371,117.77529686286371,96.50012572143505,21.275171141428658,0.18064205065176986,221,49,4,45.0,F,0
48508506,2024-01-28 12:04:00,Delhi,Express,Beverages,PepsiCo,Offline,Wallet,3,91.20500964729541,96.83736801347315,290.51210404041944,273.61502894188624,16.897075098533207,0.05816306743688135,256,49,12,40.0,M,0
85213464,2024-02-02 11:01:00,Bengaluru,Hyper,Dairy,Britannia,Offline,Card,2,52.926859588729954,60.652616719187705,121.30523343837541,105.85371917745991,15.451514260915502,0.12737714460411195,264,33,6,49.0,O,1
68988323,2024-04-19 19:16:00,Ahmedabad,Express,Snacks,Britannia,Omnichannel,Card,1,41.20149849275291,47.25321749246816,47.25321749246816,41.20149849275291,6.0517189997152485,0.12806998805276806,128,31,11,56.0,F,1
21434433,2024-01-09 16:06:00,Bengaluru,Super,Snacks,Britannia,Omnichannel,UPI,2,107.94641752245174,143.26844328703942,286.53688657407884,215.89283504490348,70.64405152917536,0.24654435376127967,348,70,6,,M,1
89518782,2024-11-20 05:38:00,Ahmedabad,Super,Personal Care,Nestle,Offline,Card,1,159.16335286927574,168.97979546909332,168.97979546909332,159.16335286927574,9.816442599817577,0.058092404317136366,311,35,9,,F,0
46757320,2024-01-21 13:05:00,Kolkata,Hyper,Dairy,PepsiCo,Omnichannel,UPI,2,174.31432942758383,248.59597370701636,497.1919474140327,348.62865885516766,148.56328855886505,0.29880469571473195,366,75,5,48.0,O,0
73491957,2024-07-17 13:47:00,Delhi,Super,Vegetables,Britannia,Omnichannel,Card,3,184.29636037332696,250.7062844435193,752.118853330558,552.8890811199809,199.22977221057704,0.2648913417451791,289,61,13,,nan,1
35449200,2024-11-07 13:48:00,Mumbai,Express,Beverages,Amul,Omnichannel,Card,4,36.617508679730804,49.024279694645664,196.09711877858265,146.47003471892322,49.62708405965944,0.2530740092907454,304,52,14,32.0,F,0
77631721,2024-09-25 06:29:00,Chennai,Super,Dairy,Britannia,Online,UPI,4,61.26739856565558,67.2981610593775,269.19264423751,245.06959426262233,24.123049974887692,0.0896125896872717,409,57,10,,M,1
90944468,2024-03-26 16:00:00,Ahmedabad,Super,Dairy,Parle,Online,Cash,4,119.85601577967155,157.68570275098898,630.7428110039559,479.4240631186862,151.31874788526972,0.23990562436124327,93,55,10,,M,1
12501230,2024-06-20 16:07:00,Kolkata,Hyper,Fruits,Britannia,Offline,Cash,3,191.49233811208794,275.94955588544866,827.8486676563459,574.4770143362638,253.37165332008215,0.3060603504229604,387,56,6,,M,1
76123787,2024-07-19 02:53:00,Kolkata,Express,Beverages,Parle,Omnichannel,Cash,2,60.69151979056488,80.13879279968225,160.2775855993645,121.38303958112976,38.894546018234735,0.2426699021749486,167,58,14,44.0,M,0
77397002,2024-10-07 07:01:00,Pune,Express,Home Care,Parle,Omnichannel,UPI,5,95.79716819041671,109.71308398196466,548.5654199098233,478.98584095208355,69.57957895773973,0.1268391634477756,485,56,8,28.0,M,0
36309398,2024-06-04 13:54:00,Bengaluru,Hyper,Vegetables,Britannia,Online,Cash,5,124.09297364064368,173.88779232627667,869.4389616313833,620.4648682032184,248.9740934281649,0.2863617854909551,369,73,7,63.0,M,0
45694261,2024-04-14 00:55:00,Ahmedabad,Super,Personal Care,Parle,Online,Wallet,4,199.81400132325382,226.60430156282422,906.4172062512969,799.2560052930153,107.1612009582816,0.11822502951093805,213,27,10,31.0,M,1
46753580,2024-10-17 08:49:00,Hyderabad,Hyper,Snacks,Nestle,Online,Cash,4,161.72511960398074,187.1857686029307,748.7430744117228,646.900478415923,101.8425959957998,0.13601808080270544,473,70,3,,F,0
50229692,2024-11-19 13:34:00,Ahmedabad,Hyper,Snacks,ITC,Omnichannel,Card,2,74.75981308009449,102.9935705666212,205.9871411332424,149.51962616018898,56.467514973053426,0.2741312620894501,160,79,12,,F,0
47728602,2024-06-27 10:45:00,Delhi,Express,Fruits,ITC,Offline,Cash,5,35.91188740338343,45.013982671747826,225.06991335873914,179.55943701691717,45.51047634182197,0.2022059530865984,94,79,5,,M,0
91340942,2024-01-11 05:27:00,Chennai,Hyper,Personal Care,ITC,Omnichannel,Wallet,2,165.06535279351928,207.15055744281628,414.30111488563256,330.13070558703856,84.170409298594,0.203162401148327,231,24,10,,F,0
93863189,2024-07-01 17:47:00,Delhi,Express,Personal Care,HUL,Online,Wallet,4,179.80448913560414,252.62117653981954,1010.4847061592782,719.2179565424166,291.2667496168616,0.28824458979090234,342,42,4,35.0,O,0
94949203,2024-11-20 14:12:00,Hyderabad,Hyper,Snacks,Nestle,Omnichannel,Wallet,5,44.34904640621571,58.411184560545124,292.0559228027256,221.74523203107856,70.31069077164705,0.24074393046683618,393,79,4,22.0,F,0
52631516,2024-12-27 00:27:00,Delhi,Super,Home Care,Britannia,Online,Card,1,51.461104556892785,70.50557156322118,70.50557156322118,51.461104556892785,19.044467006328397,0.27011293695068533,287,20,5,,F,0
72643427,2024-05-26 09:04:00,Ahmedabad,Hyper,Grocery,Nestle,Offline,Cash,1,90.7888488077113,108.3756813941674,108.3756813941674,90.7888488077113,17.586832586456097,0.1622765583589917,64,47,7,21.0,M,1
11658516,2024-02-24 19:08:00,Kolkata,Express,Fruits,Tata,Online,Cash,1,91.07418280095207,114.38593650197582,114.38593650197582,91.07418280095207,23.311753701023747,0.20379912438467535,261,60,5,31.0,M,0
11641028,2024-07-27 20:09:00,Mumbai,Express,Vegetables,Nestle,Offline,Cash,5,175.4043830382929,200.10075656961254,1000.5037828480627,877.0219151914646,123.48186765659807,0.12341969093319273,88,29,8,47.0,F,0
75707691,2024-10-30 04:58:00,Pune,Hyper,Snacks,Parle,Online,Cash,1,132.76810760355676,153.1071990742143,153.1071990742143,132.76810760355676,20.339091470657536,0.13284216283519593,117,21,14,,F,0
69753192,2024-12-10 22:15:00,Delhi,Express,Snacks,Amul,Offline,Card,3,95.24301439235282,123.07677924035877,369.23033772107635,285.72904317705843,83.50129454401792,0.22614960368477738,361,40,14,,M,0
18688911,2024-01-19 21:19:00,Kolkata,Express,Beverages,Nestle,Online,UPI,2,39.930026405604615,50.6992513411255,101.398502682251,79.86005281120923,21.538449871041777,0.21241388483354706,308,56,3,,F,1
69692468,2024-04-16 01:13:00,Kolkata,Super,Beverages,Parle,Omnichannel,Wallet,3,189.44164121568684,234.4104497258918,703.2313491776754,568.3249236470606,134.9064255306148,0.1918379004126705,335,45,13,20.0,M,0
66766591,2024-06-23 08:12:00,Delhi,Express,Home Care,Britannia,Omnichannel,Card,3,125.57899031536036,157.69757192306363,473.09271576919093,376.7369709460811,96.35574482310983,0.20367201102736737,277,78,14,,M,0
77163463,2024-02-05 20:42:00,Pune,Hyper,Vegetables,Amul,Online,Cash,2,34.38922836865807,47.27280957292702,94.54561914585403,68.77845673731613,25.7671624085379,0.2725368202284159,133,22,4,36.0,O,0
56214984,2024-11-19 12:18:00,Hyderabad,Hyper,Snacks,ITC,Offline,Cash,3,32.136502432542,34.08230569610204,102.24691708830612,96.409507297626,5.837409790680113,0.057091303649171164,428,47,14,,nan,0
78483486,2024-02-10 22:36:00,Bengaluru,Express,Beverages,Britannia,Omnichannel,UPI,1,131.68673166817888,176.94033005902813,176.94033005902813,131.68673166817888,45.25359839084925,0.2557562675267557,297,56,9,35.0,M,0
78643801,2024-08-30 19:17:00,Mumbai,Express,Beverages,Britannia,Omnichannel,UPI,5,170.30539574863212,188.69328081265857,943.4664040632929,851.5269787431606,91.93942532013227,0.09744854180728674,117,75,13,19.0,M,1
63501745,2024-12-01 07:12:00,Kolkata,Hyper,Dairy,Amul,Offline,Cash,2,53.396128474504906,57.170409841837184,114.34081968367437,106.79225694900981,7.548562734664557,0.0660180918376112,436,73,11,29.0,F,0
59512985,2024-09-07 02:29:00,Kolkata,Express,Vegetables,Amul,Online,Card,4,58.20279826879723,65.81452599004967,263.2581039601987,232.81119307518892,30.44691088500977,0.11565422080838568,150,56,3,,F,0
81767634,2024-10-05 13:42:00,Ahmedabad,Hyper,Home Care,HUL,Omnichannel,Cash,3,124.75274961202832,157.43091398529398,472.292741955882,374.258248836085,98.03449311979699,0.2075714581465125,246,49,12,45.0,M,0
25771045,2024-04-06 02:39:00,Delhi,Hyper,Vegetables,ITC,Omnichannel,UPI,2,85.42729083588247,109.5472733164556,219.0945466329112,170.85458167176495,48.239964961146256,0.22017875708230844,418,65,8,,M,0
98467050,2024-10-29 00:38:00,Mumbai,Hyper,Home Care,HUL,Offline,Cash,1,165.76497198463392,184.13395729867543,184.13395729867543,165.76497198463392,18.36898531404151,0.09975881463431541,261,42,13,62.0,M,1
90456543,2024-06-01 18:43:00,Delhi,Super,Snacks,HUL,Offline,UPI,2,45.66267368425319,61.85343012806687,123.70686025613374,91.32534736850639,32.38151288762735,0.26176004160627614,145,75,9,55.0,F,0
58044331,2024-01-23 09:10:00,Delhi,Super,Fruits,Nestle,Online,UPI,4,132.50902928395504,155.57068843571898,622.2827537428759,530.0361171358202,92.24663660705573,0.1482391020034143,150,71,14,45.0,M,0
91299519,2024-05-13 19:15:00,Bengaluru,Express,Fruits,Tata,Online,Card,2,84.80663505157216,118.75462769299381,237.50925538598761,169.61327010314432,67.8959852828433,0.2858666925316333,401,55,6,,F,1
74974432,2024-05-07 16:36:00,Ahmedabad,Hyper,Personal Care,Britannia,Omnichannel,Cash,2,152.55203076005301,165.80281418427666,331.6056283685533,305.10406152010603,26.501566848447283,0.07991892953937711,290,66,10,37.0,M,1
47861529,2024-07-09 07:51:00,Delhi,Express,Grocery,Tata,Omnichannel,Wallet,2,149.46843873474685,169.1778234369701,338.3556468739402,298.9368774694937,39.41876940444649,0.11650099464464557,254,28,3,32.0,M,0
48862149,2024-04-06 15:53:00,Delhi,Super,Grocery,Tata,Online,Card,2,148.56591787215237,162.45051537753417,324.90103075506835,297.13183574430474,27.76919501076361,0.08546970425494847,55,44,3,,F,1
64847636,2024-06-17 17:07:00,Chennai,Super,Dairy,Britannia,Online,Card,4,156.0101048021314,217.7086343377939,870.8345373511756,624.0404192085256,246.79411814265006,0.2833995524492238,87,22,4,62.0,M,0
32560658,2024-06-05 05:01:00,Hyderabad,Express,Fruits,PepsiCo,Online,Card,5,46.07378962061864,64.01789507553026,320.0894753776513,230.3689481030932,89.7205272745581,0.28029827337716456,439,72,6,21.0,F,0
